===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,Strategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
319,,319,2000-04-06 00:00:00,150.25,151.6875,149.0,150.484375,6378500.0,,Strategy,319,730216.0,Broker,319,9860.9375,9860.9375,BuySell,319,,153.96281249999998,Trades - Net Profit/Loss,319,86.25,
320,,320,2000-04-07 00:00:00,151.5625,152.125,150.5,151.4375,6023600.0,,Strategy,320,730217.0,Broker,320,8345.3125,9859.6875,BuySell,320,148.2425,,Trades - Net Profit/Loss,320,,
321,,321,2000-04-10 00:00:00,151.75,153.109375,150.3125,150.84375,9624200.0,,Strategy,321,730220.0,Broker,321,8345.3125,9853.75,BuySell,321,,,Trades - Net Profit/Loss,321,,
322,,322,2000-04-11 00:00:00,150.0,151.625,148.375,150.40625,9006400.0,,Strategy,322,730221.0,Broker,322,8345.3125,9849.375,BuySell,322,,,Trades - Net Profit/Loss,322,,
323,,323,2000-04-12 00:00:00,150.375,151.15625,146.15625,146.28125,10779200.0,,Strategy,323,730222.0,Broker,323,9849.0625,9849.0625,BuySell,323,,153.42359374999998,Trades - Net Profit/Loss,323,,-11.875
324,,324,2000-04-13 00:00:00,147.46875,148.15625,143.78125,144.25,12225800.0,,Strategy,324,730223.0,Broker,324,9849.0625,9849.0625,BuySell,324,,,Trades - Net Profit/Loss,324,,
325,,325,2000-04-14 00:00:00,142.625,142.8125,133.5,136.0,29604000.0,,Strategy,325,730224.0,Broker,325,9849.0625,9849.0625,BuySell,325,,,Trades - Net Profit/Loss,325,,
326,,326,2000-04-17 00:00:00,135.1875,140.75,134.6875,140.75,23918200.0,,Strategy,326,730227.0,Broker,326,9849.0625,9849.0625,BuySell,326,,,Trades - Net Profit/Loss,326,,
327,,327,2000-04-18 00:00:00,140.5625,144.46875,139.78125,144.46875,11069200.0,,Strategy,327,730228.0,Broker,327,9849.0625,9849.0625,BuySell,327,,,Trades - Net Profit/Loss,327,,
328,,328,2000-04-19 00:00:00,144.5,145.125,142.53125,143.125,6553700.0,,Strategy,328,730229.0,Broker,328,9849.0625,9849.0625,BuySell,328,,,Trades - Net Profit/Loss,328,,
329,,329,2000-04-20 00:00:00,143.5625,143.9375,142.375,143.8125,8537600.0,,Strategy,329,730230.0,Broker,329,9849.0625,9849.0625,BuySell,329,,,Trades - Net Profit/Loss,329,,
330,,330,2000-04-24 00:00:00,141.5,143.3125,140.5,142.25,12893100.0,,Strategy,330,730234.0,Broker,330,9849.0625,9849.0625,BuySell,330,,,Trades - Net Profit/Loss,330,,
331,,331,2000-04-25 00:00:00,144.625,148.15625,144.4375,148.15625,14102000.0,,Strategy,331,730235.0,Broker,331,9849.0625,9849.0625,BuySell,331,,,Trades - Net Profit/Loss,331,,
332,,332,2000-04-26 00:00:00,147.96875,148.75,146.0,146.484375,7711100.0,,Strategy,332,730236.0,Broker,332,8369.375,9834.21875,BuySell,332,143.81,,Trades - Net Profit/Loss,332,,
333,,333,2000-04-27 00:00:00,143.0,147.34375,143.0,146.0,15595300.0,,Strategy,333,730237.0,Broker,333,8369.375,9829.375,BuySell,333,,,Trades - Net Profit/Loss,333,,
334,,334,2000-04-28 00:00:00,147.0,147.859375,145.0625,145.09375,8743400.0,,Strategy,334,730238.0,Broker,334,8369.375,9820.3125,BuySell,334,,,Trades - Net Profit/Loss,334,,
335,,335,2000-05-01 00:00:00,146.5625,148.484375,145.84375,147.0625,7328300.0,,Strategy,335,730241.0,Broker,335,9835.0,9835.0,BuySell,335,,150.71164062499997,Trades - Net Profit/Loss,335,,-14.0625
336,,336,2000-05-02 00:00:00,145.5,147.125,144.125,144.125,9411900.0,,Strategy,336,730242.0,Broker,336,8380.0,9821.25,BuySell,336,141.963125,,Trades - Net Profit/Loss,336,,
337,,337,2000-05-03 00:00:00,144.0,144.0,139.78125,140.75,12630700.0,,Strategy,337,730243.0,Broker,337,9820.0,9820.0,BuySell,337,,146.16,Trades - Net Profit/Loss,337,,-15.0
338,,338,2000-05-04 00:00:00,142.0,142.359375,140.75,141.8125,5963600.0,,Strategy,338,730244.0,Broker,338,9820.0,9820.0,BuySell,338,,,Trades - Net Profit/Loss,338,,
339,,339,2000-05-05 00:00:00,141.0625,144.0,140.9375,143.53125,7862400.0,,Strategy,339,730245.0,Broker,339,9820.0,9820.0,BuySell,339,,,Trades - Net Profit/Loss,339,,
340,,340,2000-05-08 00:00:00,142.75,143.375,141.84375,142.453125,5064100.0,,Strategy,340,730248.0,Broker,340,9820.0,9820.0,BuySell,340,,,Trades - Net Profit/Loss,340,,
341,,341,2000-05-09 00:00:00,143.0625,143.40625,140.265625,141.3125,5620300.0,,Strategy,341,730249.0,Broker,341,9820.0,9820.0,BuySell,341,,,Trades - Net Profit/Loss,341,,
342,,342,2000-05-10 00:00:00,140.5,140.96875,137.75,138.125,10293900.0,,Strategy,342,730250.0,Broker,342,9820.0,9820.0,BuySell,342,,,Trades - Net Profit/Loss,342,,
343,,343,2000-05-11 00:00:00,140.125,141.5,139.125,141.28125,7091100.0,,Strategy,343,730251.0,Broker,343,9820.0,9820.0,BuySell,343,,,Trades - Net Profit/Loss,343,,
344,,344,2000-05-12 00:00:00,141.8125,143.46875,141.625,142.8125,5960800.0,,Strategy,344,730252.0,Broker,344,9820.0,9820.0,BuySell,344,,,Trades - Net Profit/Loss,344,,
345,,345,2000-05-15 00:00:00,142.75,145.609375,142.0,145.28125,4441300.0,,Strategy,345,730255.0,Broker,345,9820.0,9820.0,BuySell,345,,,Trades - Net Profit/Loss,345,,
346,,346,2000-05-16 00:00:00,146.5625,147.71875,145.3125,146.6875,8192200.0,,Strategy,346,730256.0,Broker,346,8354.375,9821.25,BuySell,346,143.1328125,,Trades - Net Profit/Loss,346,,
347,,347,2000-05-17 00:00:00,145.6875,146.1875,144.46875,145.15625,5907200.0,,Strategy,347,730257.0,Broker,347,8354.375,9805.9375,BuySell,347,,,Trades - Net Profit/Loss,347,,
348,,348,2000-05-18 00:00:00,145.625,146.3125,143.375,143.375,4325600.0,,Strategy,348,730258.0,Broker,348,8354.375,9788.125,BuySell,348,,,Trades - Net Profit/Loss,348,,
349,,349,2000-05-19 00:00:00,142.5625,143.234375,140.40625,141.125,6518400.0,,Strategy,349,730259.0,Broker,349,8354.375,9765.625,BuySell,349,,,Trades - Net Profit/Loss,349,,
350,,350,2000-05-22 00:00:00,141.25,141.46875,137.0,140.0625,10839400.0,,Strategy,350,730262.0,Broker,350,9766.875,9766.875,BuySell,350,,143.59078125,Trades - Net Profit/Loss,350,,-53.125
351,,351,2000-05-23 00:00:00,140.4375,140.8125,137.5625,138.0,7979200.0,,Strategy,351,730263.0,Broker,351,9766.875,9766.875,BuySell,351,,,Trades - Net Profit/Loss,351,,
352,,352,2000-05-24 00:00:00,138.0,140.6875,136.5,140.25,11081500.0,,Strategy,352,730264.0,Broker,352,9766.875,9766.875,BuySell,352,,,Trades - Net Profit/Loss,352,,
353,,353,2000-05-25 00:00:00,140.6875,141.8125,137.71875,137.84375,8278900.0,,Strategy,353,730265.0,Broker,353,9766.875,9766.875,BuySell,353,,,Trades - Net Profit/Loss,353,,
354,,354,2000-05-26 00:00:00,138.8125,139.6875,137.328125,138.0,4814000.0,,Strategy,354,730266.0,Broker,354,9766.875,9766.875,BuySell,354,,,Trades - Net Profit/Loss,354,,
355,,355,2000-05-30 00:00:00,140.0,142.9375,139.46875,142.5,5362700.0,,Strategy,355,730270.0,Broker,355,9766.875,9766.875,BuySell,355,,,Trades - Net Profit/Loss,355,,
356,,356,2000-05-31 00:00:00,142.5625,144.0,142.09375,142.8125,6056500.0,,Strategy,356,730271.0,Broker,356,8341.25,9769.375,BuySell,356,139.96234375,,Trades - Net Profit/Loss,356,,
357,,357,2000-06-01 00:00:00,143.6875,145.4375,143.0,145.3125,8961600.0,,Strategy,357,730272.0,Broker,357,8341.25,9794.375,BuySell,357,,,Trades - Net Profit/Loss,357,,
358,,358,2000-06-02 00:00:00,148.9375,149.09375,147.484375,147.84375,8962200.0,,Strategy,358,730273.0,Broker,358,8341.25,9819.6875,BuySell,358,,,Trades - Net Profit/Loss,358,,
359,,359,2000-06-05 00:00:00,147.46875,148.21875,146.875,147.125,6998100.0,,Strategy,359,730276.0,Broker,359,8341.25,9812.5,BuySell,359,,,Trades - Net Profit/Loss,359,,
360,,360,2000-06-06 00:00:00,146.625,147.78125,145.90625,146.46875,4858900.0,,Strategy,360,730277.0,Broker,360,8341.25,9805.9375,BuySell,360,,,Trades - Net Profit/Loss,360,,
361,,361,2000-06-07 00:00:00,146.625,148.0,146.0,147.484375,4919500.0,,Strategy,361,730278.0,Broker,361,8341.25,9816.09375,BuySell,361,,,Trades - Net Profit/Loss,361,,
362,,362,2000-06-08 00:00:00,147.5,147.75,146.0625,146.90625,5723100.0,,Strategy,362,730279.0,Broker,362,8341.25,9810.3125,BuySell,362,,,Trades - Net Profit/Loss,362,,
363,,363,2000-06-09 00:00:00,147.5,147.96875,145.625,146.59375,3085300.0,,Strategy,363,730280.0,Broker,363,8341.25,9807.1875,BuySell,363,,,Trades - Net Profit/Loss,363,,
364,,364,2000-06-12 00:00:00,146.96875,146.96875,144.875,144.875,3678900.0,,Strategy,364,730283.0,Broker,364,8341.25,9790.0,BuySell,364,,,Trades - Net Profit/Loss,364,,
365,,365,2000-06-13 00:00:00,144.8125,147.75,144.625,147.59375,6558700.0,,Strategy,365,730284.0,Broker,365,8341.25,9817.1875,BuySell,365,,,Trades - Net Profit/Loss,365,,
366,,366,2000-06-14 00:00:00,148.25,148.875,147.1875,147.84375,6420500.0,,Strategy,366,730285.0,Broker,366,8341.25,9819.6875,BuySell,366,,,Trades - Net Profit/Loss,366,,
367,,367,2000-06-15 00:00:00,148.125,148.75,146.84375,148.15625,5881200.0,,Strategy,367,730286.0,Broker,367,8341.25,9822.8125,BuySell,367,,,Trades - Net Profit/Loss,367,,
368,,368,2000-06-16 00:00:00,148.3125,148.3125,145.875,146.59375,5567900.0,,Strategy,368,730287.0,Broker,368,8341.25,9807.1875,BuySell,368,,,Trades - Net Profit/Loss,368,,
369,,369,2000-06-19 00:00:00,146.46875,149.15625,146.25,148.46875,5106900.0,,Strategy,369,730290.0,Broker,369,8341.25,9825.9375,BuySell,369,,,Trades - Net Profit/Loss,369,,
370,,370,2000-06-20 00:00:00,148.1875,148.875,147.0,147.9375,6480000.0,,Strategy,370,730291.0,Broker,370,8341.25,9820.625,BuySell,370,,,Trades - Net Profit/Loss,370,,
371,,371,2000-06-21 00:00:00,146.9375,148.4375,146.890625,147.875,3115000.0,,Strategy,371,730292.0,Broker,371,8341.25,9820.0,BuySell,371,,,Trades - Net Profit/Loss,371,,
372,,372,2000-06-22 00:00:00,147.5625,147.6875,145.0,145.625,7490500.0,,Strategy,372,730293.0,Broker,372,8341.25,9797.5,BuySell,372,,,Trades - Net Profit/Loss,372,,
373,,373,2000-06-23 00:00:00,145.8125,146.125,143.875,144.375,4863300.0,,Strategy,373,730294.0,Broker,373,9799.375,9799.375,BuySell,373,,148.31687499999998,Trades - Net Profit/Loss,373,32.5,
374,,374,2000-06-26 00:00:00,145.375,146.25,144.875,146.234375,5201300.0,,Strategy,374,730297.0,Broker,374,9799.375,9799.375,BuySell,374,,,Trades - Net Profit/Loss,374,,
375,,375,2000-06-27 00:00:00,145.984375,146.71875,145.015625,145.15625,4159500.0,,Strategy,375,730298.0,Broker,375,9799.375,9799.375,BuySell,375,,,Trades - Net Profit/Loss,375,,
376,,376,2000-06-28 00:00:00,145.625,146.984375,145.3125,145.5625,5347700.0,,Strategy,376,730299.0,Broker,376,9799.375,9799.375,BuySell,376,,,Trades - Net Profit/Loss,376,,
377,,377,2000-06-29 00:00:00,144.75,145.75,143.515625,144.1875,6345700.0,,Strategy,377,730300.0,Broker,377,9799.375,9799.375,BuySell,377,,,Trades - Net Profit/Loss,377,,
378,,378,2000-06-30 00:00:00,143.9375,145.59375,143.890625,145.28125,7420200.0,,Strategy,378,730301.0,Broker,378,9799.375,9799.375,BuySell,378,,,Trades - Net Profit/Loss,378,,
379,,379,2000-07-03 00:00:00,145.4375,147.4375,145.1875,147.28125,1436600.0,,Strategy,379,730304.0,Broker,379,9799.375,9799.375,BuySell,379,,,Trades - Net Profit/Loss,379,,
380,,380,2000-07-05 00:00:00,146.375,146.65625,144.375,144.625,2748200.0,,Strategy,380,730306.0,Broker,380,8335.625,9781.875,BuySell,380,142.209375,,Trades - Net Profit/Loss,380,,
381,,381,2000-07-06 00:00:00,144.9375,146.46875,144.21875,145.75,5963200.0,,Strategy,381,730307.0,Broker,381,9785.0,9785.0,BuySell,381,,148.66578124999998,Trades - Net Profit/Loss,381,,-14.375
382,,382,2000-07-07 00:00:00,146.6875,148.78125,146.25,148.09375,3034800.0,,Strategy,382,730308.0,Broker,382,9785.0,9785.0,BuySell,382,,,Trades - Net Profit/Loss,382,,
383,,383,2000-07-10 00:00:00,147.875,148.90625,147.53125,147.84375,2816100.0,,Strategy,383,730311.0,Broker,383,8306.25,9784.6875,BuySell,383,145.31828124999998,,Trades - Net Profit/Loss,383,,
384,,384,2000-07-11 00:00:00,147.46875,149.125,147.15625,148.15625,5431600.0,,Strategy,384,730312.0,Broker,384,8306.25,9787.8125,BuySell,384,,,Trades - Net Profit/Loss,384,,
385,,385,2000-07-12 00:00:00,149.28125,150.125,148.6875,149.125,5883000.0,,Strategy,385,730313.0,Broker,385,8306.25,9797.5,BuySell,385,,,Trades - Net Profit/Loss,385,,
386,,386,2000-07-13 00:00:00,149.984375,150.375,149.1875,149.78125,5356000.0,,Strategy,386,730314.0,Broker,386,8306.25,9804.0625,BuySell,386,,,Trades - Net Profit/Loss,386,,
387,,387,2000-07-14 00:00:00,150.4375,151.25,149.671875,151.25,5341900.0,,Strategy,387,730315.0,Broker,387,8306.25,9818.75,BuySell,387,,,Trades - Net Profit/Loss,387,,
388,,388,2000-07-17 00:00:00,150.984375,151.984375,150.6875,151.0,4208300.0,,Strategy,388,730318.0,Broker,388,8306.25,9816.25,BuySell,388,,,Trades - Net Profit/Loss,388,,
389,,389,2000-07-18 00:00:00,150.625,150.625,149.34375,149.765625,4262100.0,,Strategy,389,730319.0,Broker,389,8306.25,9803.90625,BuySell,389,,,Trades - Net Profit/Loss,389,,
390,,390,2000-07-19 00:00:00,149.46875,149.90625,148.25,148.5625,8506800.0,,Strategy,390,730320.0,Broker,390,8306.25,9791.875,BuySell,390,,,Trades - Net Profit/Loss,390,,
391,,391,2000-07-20 00:00:00,149.0,150.625,148.8125,150.625,4538900.0,,Strategy,391,730321.0,Broker,391,8306.25,9812.5,BuySell,391,,,Trades - Net Profit/Loss,391,,
392,,392,2000-07-21 00:00:00,149.75,149.75,147.6875,147.6875,5656900.0,,Strategy,392,730322.0,Broker,392,8306.25,9783.125,BuySell,392,,,Trades - Net Profit/Loss,392,,
393,,393,2000-07-24 00:00:00,148.125,148.859375,146.5625,146.84375,5628500.0,,Strategy,393,730325.0,Broker,393,9787.5,9787.5,BuySell,393,,151.09226562499998,Trades - Net Profit/Loss,393,2.5,
394,,394,2000-07-25 00:00:00,147.75,147.84375,146.78125,147.3125,4757100.0,,Strategy,394,730326.0,Broker,394,9787.5,9787.5,BuySell,394,,,Trades - Net Profit/Loss,394,,
395,,395,2000-07-26 00:00:00,146.96875,147.15625,145.640625,145.875,12062500.0,,Strategy,395,730327.0,Broker,395,9787.5,9787.5,BuySell,395,,,Trades - Net Profit/Loss,395,,
396,,396,2000-07-27 00:00:00,145.9375,146.625,144.6875,145.375,7652600.0,,Strategy,396,730328.0,Broker,396,9787.5,9787.5,BuySell,396,,,Trades - Net Profit/Loss,396,,
397,,397,2000-07-28 00:00:00,145.71875,145.90625,141.515625,142.09375,6229500.0,,Strategy,397,730329.0,Broker,397,9787.5,9787.5,BuySell,397,,,Trades - Net Profit/Loss,397,,
398,,398,2000-07-31 00:00:00,142.9375,144.125,142.0625,143.0,5265500.0,,Strategy,398,730332.0,Broker,398,9787.5,9787.5,BuySell,398,,,Trades - Net Profit/Loss,398,,
399,,399,2000-08-01 00:00:00,143.625,144.71875,143.125,143.875,3946600.0,,Strategy,399,730333.0,Broker,399,9787.5,9787.5,BuySell,399,,,Trades - Net Profit/Loss,399,,
400,,400,2000-08-02 00:00:00,143.875,145.40625,143.625,144.59375,7439800.0,,Strategy,400,730334.0,Broker,400,9787.5,9787.5,BuySell,400,,,Trades - Net Profit/Loss,400,,
401,,401,2000-08-03 00:00:00,142.875,145.8125,142.625,145.59375,4607100.0,,Strategy,401,730335.0,Broker,401,9787.5,9787.5,BuySell,401,,,Trades - Net Profit/Loss,401,,
402,,402,2000-08-04 00:00:00,146.3125,146.71875,145.40625,146.375,3686600.0,,Strategy,402,730336.0,Broker,402,9787.5,9787.5,BuySell,402,,,Trades - Net Profit/Loss,402,,
403,,403,2000-08-07 00:00:00,146.71875,148.4375,146.375,148.125,4159800.0,,Strategy,403,730339.0,Broker,403,9787.5,9787.5,BuySell,403,,,Trades - Net Profit/Loss,403,,
404,,404,2000-08-08 00:00:00,147.5,148.8125,147.5,148.6875,3658700.0,,Strategy,404,730340.0,Broker,404,8312.5,9799.375,BuySell,404,145.2875,,Trades - Net Profit/Loss,404,,
405,,405,2000-08-09 00:00:00,149.140625,149.21875,147.375,147.4375,5383800.0,,Strategy,405,730341.0,Broker,405,8312.5,9786.875,BuySell,405,,,Trades - Net Profit/Loss,405,,
406,,406,2000-08-10 00:00:00,147.53125,147.859375,146.28125,146.71875,4193400.0,,Strategy,406,730342.0,Broker,406,8312.5,9779.6875,BuySell,406,,,Trades - Net Profit/Loss,406,,
407,,407,2000-08-11 00:00:00,146.625,148.0,145.5625,147.40625,5089400.0,,Strategy,407,730343.0,Broker,407,8312.5,9786.5625,BuySell,407,,,Trades - Net Profit/Loss,407,,
408,,408,2000-08-14 00:00:00,147.78125,149.5625,147.0625,149.28125,2966700.0,,Strategy,408,730346.0,Broker,408,8312.5,9805.3125,BuySell,408,,,Trades - Net Profit/Loss,408,,
409,,409,2000-08-15 00:00:00,149.34375,149.8125,148.5625,149.15625,5564600.0,,Strategy,409,730347.0,Broker,409,8312.5,9804.0625,BuySell,409,,,Trades - Net Profit/Loss,409,,
410,,410,2000-08-16 00:00:00,149.3125,149.9375,147.84375,148.625,5191600.0,,Strategy,410,730348.0,Broker,410,8312.5,9798.75,BuySell,410,,,Trades - Net Profit/Loss,410,,
411,,411,2000-08-17 00:00:00,148.6875,150.4375,148.34375,150.1875,5652200.0,,Strategy,411,730349.0,Broker,411,8312.5,9814.375,BuySell,411,,,Trades - Net Profit/Loss,411,,
412,,412,2000-08-18 00:00:00,150.375,150.375,149.21875,149.6875,4626400.0,,Strategy,412,730350.0,Broker,412,8312.5,9809.375,BuySell,412,,,Trades - Net Profit/Loss,412,,
413,,413,2000-08-21 00:00:00,150.03125,150.71875,149.40625,150.5,2380600.0,,Strategy,413,730353.0,Broker,413,8312.5,9817.5,BuySell,413,,,Trades - Net Profit/Loss,413,,
414,,414,2000-08-22 00:00:00,150.5625,151.3125,150.09375,150.25,3075300.0,,Strategy,414,730354.0,Broker,414,8312.5,9815.0,BuySell,414,,,Trades - Net Profit/Loss,414,,
415,,415,2000-08-23 00:00:00,149.8125,151.28125,149.28125,150.84375,5483200.0,,Strategy,415,730355.0,Broker,415,8312.5,9820.9375,BuySell,415,,,Trades - Net Profit/Loss,415,,
416,,416,2000-08-24 00:00:00,151.15625,151.5,150.5,151.3125,4529000.0,,Strategy,416,730356.0,Broker,416,8312.5,9825.625,BuySell,416,,,Trades - Net Profit/Loss,416,,
417,,417,2000-08-25 00:00:00,151.15625,151.625,150.9375,151.25,2822200.0,,Strategy,417,730357.0,Broker,417,8312.5,9825.0,BuySell,417,,,Trades - Net Profit/Loss,417,,
418,,418,2000-08-28 00:00:00,151.25,152.90625,151.25,151.765625,5518700.0,,Strategy,418,730360.0,Broker,418,8312.5,9830.15625,BuySell,418,,,Trades - Net Profit/Loss,418,,
419,,419,2000-08-29 00:00:00,151.4375,151.875,150.90625,151.796875,3561900.0,,Strategy,419,730361.0,Broker,419,8312.5,9830.46875,BuySell,419,,,Trades - Net Profit/Loss,419,,
420,,420,2000-08-30 00:00:00,151.3125,151.5,150.34375,150.34375,3964800.0,,Strategy,420,730362.0,Broker,420,8312.5,9815.9375,BuySell,420,,,Trades - Net Profit/Loss,420,,
421,,421,2000-08-31 00:00:00,151.0625,153.09375,150.90625,152.34375,4863100.0,,Strategy,421,730363.0,Broker,421,8312.5,9835.9375,BuySell,421,,,Trades - Net Profit/Loss,421,,
422,,422,2000-09-01 00:00:00,153.25,153.59375,152.0,152.5,3191200.0,,Strategy,422,730364.0,Broker,422,8312.5,9837.5,BuySell,422,,,Trades - Net Profit/Loss,422,,
423,,423,2000-09-05 00:00:00,151.875,152.203125,150.8125,151.28125,3470800.0,,Strategy,423,730368.0,Broker,423,8312.5,9825.3125,BuySell,423,,,Trades - Net Profit/Loss,423,,
424,,424,2000-09-06 00:00:00,151.1875,151.953125,149.53125,149.5625,4322200.0,,Strategy,424,730369.0,Broker,424,8312.5,9808.125,BuySell,424,,,Trades - Net Profit/Loss,424,,
425,,425,2000-09-07 00:00:00,150.25,151.078125,149.828125,150.84375,4265500.0,,Strategy,425,730370.0,Broker,425,9815.0,9815.0,BuySell,425,,153.344296875,Trades - Net Profit/Loss,425,27.5,
426,,426,2000-09-08 00:00:00,150.28125,150.5,149.328125,149.8125,3518200.0,,Strategy,426,730371.0,Broker,426,9815.0,9815.0,BuySell,426,,,Trades - Net Profit/Loss,426,,
427,,427,2000-09-11 00:00:00,149.75,151.1875,148.6875,149.59375,3937500.0,,Strategy,427,730374.0,Broker,427,9815.0,9815.0,BuySell,427,,,Trades - Net Profit/Loss,427,,
428,,428,2000-09-12 00:00:00,149.75,150.25,148.4375,148.5,4769100.0,,Strategy,428,730375.0,Broker,428,9815.0,9815.0,BuySell,428,,,Trades - Net Profit/Loss,428,,
429,,429,2000-09-13 00:00:00,148.0,149.34375,147.65625,148.890625,7691600.0,,Strategy,429,730376.0,Broker,429,9815.0,9815.0,BuySell,429,,,Trades - Net Profit/Loss,429,,
430,,430,2000-09-14 00:00:00,149.875,149.9375,148.15625,149.640625,3397100.0,,Strategy,430,730377.0,Broker,430,9815.0,9815.0,BuySell,430,,,Trades - Net Profit/Loss,430,,
431,,431,2000-09-15 00:00:00,148.1875,148.25,146.0,146.0,4085700.0,,Strategy,431,730378.0,Broker,431,9815.0,9815.0,BuySell,431,,,Trades - Net Profit/Loss,431,,
432,,432,2000-09-18 00:00:00,146.375,146.96875,144.203125,144.65625,5109300.0,,Strategy,432,730381.0,Broker,432,9815.0,9815.0,BuySell,432,,,Trades - Net Profit/Loss,432,,
433,,433,2000-09-19 00:00:00,145.125,146.3125,144.703125,145.96875,6588200.0,,Strategy,433,730382.0,Broker,433,9815.0,9815.0,BuySell,433,,,Trades - Net Profit/Loss,433,,
434,,434,2000-09-20 00:00:00,145.6875,146.03125,143.15625,144.890625,6508100.0,,Strategy,434,730383.0,Broker,434,9815.0,9815.0,BuySell,434,,,Trades - Net Profit/Loss,434,,
435,,435,2000-09-21 00:00:00,144.46875,145.5625,142.625,142.6875,5972300.0,,Strategy,435,730384.0,Broker,435,9815.0,9815.0,BuySell,435,,,Trades - Net Profit/Loss,435,,
436,,436,2000-09-22 00:00:00,142.625,145.3125,142.421875,145.28125,7791300.0,,Strategy,436,730385.0,Broker,436,9815.0,9815.0,BuySell,436,,,Trades - Net Profit/Loss,436,,
437,,437,2000-09-25 00:00:00,145.9375,146.0625,143.71875,144.25,9726300.0,,Strategy,437,730388.0,Broker,437,9815.0,9815.0,BuySell,437,,,Trades - Net Profit/Loss,437,,
438,,438,2000-09-26 00:00:00,144.375,145.0,142.40625,142.40625,5302400.0,,Strategy,438,730389.0,Broker,438,9815.0,9815.0,BuySell,438,,,Trades - Net Profit/Loss,438,,
439,,439,2000-09-27 00:00:00,143.5625,143.96875,142.125,143.15625,7186200.0,,Strategy,439,730390.0,Broker,439,9815.0,9815.0,BuySell,439,,,Trades - Net Profit/Loss,439,,
440,,440,2000-09-28 00:00:00,143.1875,146.328125,142.890625,145.0,7036400.0,,Strategy,440,730391.0,Broker,440,9815.0,9815.0,BuySell,440,,,Trades - Net Profit/Loss,440,,
441,,441,2000-09-29 00:00:00,145.46875,145.96875,143.625,143.625,9333600.0,,Strategy,441,730392.0,Broker,441,9815.0,9815.0,BuySell,441,,,Trades - Net Profit/Loss,441,,
442,,442,2000-10-02 00:00:00,144.28125,144.90625,143.140625,143.84375,5517800.0,,Strategy,442,730395.0,Broker,442,9815.0,9815.0,BuySell,442,,,Trades - Net Profit/Loss,442,,
443,,443,2000-10-03 00:00:00,144.53125,145.75,142.28125,142.5,9347200.0,,Strategy,443,730396.0,Broker,443,9815.0,9815.0,BuySell,443,,,Trades - Net Profit/Loss,443,,
444,,444,2000-10-04 00:00:00,142.875,144.25,141.75,143.6875,6148900.0,,Strategy,444,730397.0,Broker,444,9815.0,9815.0,BuySell,444,,,Trades - Net Profit/Loss,444,,
445,,445,2000-10-05 00:00:00,143.40625,144.84375,143.3125,144.1875,4566900.0,,Strategy,445,730398.0,Broker,445,9815.0,9815.0,BuySell,445,,,Trades - Net Profit/Loss,445,,
446,,446,2000-10-06 00:00:00,143.875,144.640625,139.75,141.0625,10014900.0,,Strategy,446,730399.0,Broker,446,8376.25,9786.875,BuySell,446,137.65375,,Trades - Net Profit/Loss,446,,
447,,447,2000-10-09 00:00:00,141.3125,141.3125,139.375,140.0,4508000.0,,Strategy,447,730402.0,Broker,447,9789.375,9789.375,BuySell,447,,143.4321875,Trades - Net Profit/Loss,447,,-25.625
448,,448,2000-10-10 00:00:00,140.09375,141.25,137.6875,137.6875,6104700.0,,Strategy,448,730403.0,Broker,448,9789.375,9789.375,BuySell,448,,,Trades - Net Profit/Loss,448,,
449,,449,2000-10-11 00:00:00,137.625,138.625,135.125,136.53125,10346000.0,,Strategy,449,730404.0,Broker,449,9789.375,9789.375,BuySell,449,,,Trades - Net Profit/Loss,449,,
450,,450,2000-10-12 00:00:00,137.28125,137.59375,132.78125,133.125,12336900.0,,Strategy,450,730405.0,Broker,450,9789.375,9789.375,BuySell,450,,,Trades - Net Profit/Loss,450,,
451,,451,2000-10-13 00:00:00,132.9375,137.65625,132.875,137.5625,11778800.0,,Strategy,451,730406.0,Broker,451,9789.375,9789.375,BuySell,451,,,Trades - Net Profit/Loss,451,,
452,,452,2000-10-16 00:00:00,137.40625,138.234375,136.6875,138.1875,5659000.0,,Strategy,452,730409.0,Broker,452,9789.375,9789.375,BuySell,452,,,Trades - Net Profit/Loss,452,,
453,,453,2000-10-17 00:00:00,138.4375,138.5625,134.40625,134.75,7831700.0,,Strategy,453,730410.0,Broker,453,9789.375,9789.375,BuySell,453,,,Trades - Net Profit/Loss,453,,
454,,454,2000-10-18 00:00:00,132.625,136.125,130.15625,134.25,10897300.0,,Strategy,454,730411.0,Broker,454,9789.375,9789.375,BuySell,454,,,Trades - Net Profit/Loss,454,,
455,,455,2000-10-19 00:00:00,136.84375,139.453125,136.4375,139.3125,8767300.0,,Strategy,455,730412.0,Broker,455,9789.375,9789.375,BuySell,455,,,Trades - Net Profit/Loss,455,,
456,,456,2000-10-20 00:00:00,138.375,141.1875,138.375,139.90625,7373500.0,,Strategy,456,730413.0,Broker,456,9789.375,9789.375,BuySell,456,,,Trades - Net Profit/Loss,456,,
457,,457,2000-10-23 00:00:00,139.9375,141.03125,138.9375,140.53125,5290000.0,,Strategy,457,730416.0,Broker,457,8390.0,9795.3125,BuySell,457,136.85343749999998,,Trades - Net Profit/Loss,457,,
